,,,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017
1000000US484230002011027,484230002011027,"Block 1027, Block Group 1, Census Tract 2.01, Smith County, Texas",72,58,4,53,1,0,0,0,0,14,0,0,0,0,0,14,0
1000000US484230002011028,484230002011028,"Block 1028, Block Group 1, Census Tract 2.01, Smith County, Texas",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012000,484230002012000,"Block 2000, Block Group 2, Census Tract 2.01, Smith County, Texas",10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012001,484230002012001,"Block 2001, Block Group 2, Census Tract 2.01, Smith County, Texas",19,7,0,4,1,0,0,0,2,12,8,0,0,0,0,4,0
1000000US484230002012002,484230002012002,"Block 2002, Block Group 2, Census Tract 2.01, Smith County, Texas",402,377,3,368,0,0,0,1,5,25,13,6,0,0,0,2,4
1000000US484230002012003,484230002012003,"Block 2003, Block Group 2, Census Tract 2.01, Smith County, Texas",14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012004,484230002012004,"Block 2004, Block Group 2, Census Tract 2.01, Smith County, Texas",16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012005,484230002012005,"Block 2005, Block Group 2, Census Tract 2.01, Smith County, Texas",21,14,0,14,0,0,0,0,0,7,7,0,0,0,0,0,0
1000000US484230002012006,484230002012006,"Block 2006, Block Group 2, Census Tract 2.01, Smith County, Texas",25,25,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012007,484230002012007,"Block 2007, Block Group 2, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012008,484230002012008,"Block 2008, Block Group 2, Census Tract 2.01, Smith County, Texas",148,123,0,122,1,0,0,0,0,25,11,0,0,0,0,8,6
1000000US484230002012009,484230002012009,"Block 2009, Block Group 2, Census Tract 2.01, Smith County, Texas",32,22,3,19,0,0,0,0,0,10,10,0,0,0,0,0,0
1000000US484230002012010,484230002012010,"Block 2010, Block Group 2, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012011,484230002012011,"Block 2011, Block Group 2, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012012,484230002012012,"Block 2012, Block Group 2, Census Tract 2.01, Smith County, Texas",41,33,5,27,1,0,0,0,0,8,0,0,0,0,0,8,0
1000000US484230002012013,484230002012013,"Block 2013, Block Group 2, Census Tract 2.01, Smith County, Texas",18,12,0,12,0,0,0,0,0,6,0,0,0,0,0,6,0
1000000US484230002012014,484230002012014,"Block 2014, Block Group 2, Census Tract 2.01, Smith County, Texas",20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012015,484230002012015,"Block 2015, Block Group 2, Census Tract 2.01, Smith County, Texas",6,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1
1000000US484230002012016,484230002012016,"Block 2016, Block Group 2, Census Tract 2.01, Smith County, Texas",19,8,0,8,0,0,0,0,0,11,0,0,0,0,0,11,0
1000000US484230002012017,484230002012017,"Block 2017, Block Group 2, Census Tract 2.01, Smith County, Texas",29,29,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012018,484230002012018,"Block 2018, Block Group 2, Census Tract 2.01, Smith County, Texas",15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012019,484230002012019,"Block 2019, Block Group 2, Census Tract 2.01, Smith County, Texas",3,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230002012020,484230002012020,"Block 2020, Block Group 2, Census Tract 2.01, Smith County, Texas",26,18,1,17,0,0,0,0,0,8,8,0,0,0,0,0,0
1000000US484230002012021,484230002012021,"Block 2021, Block Group 2, Census Tract 2.01, Smith County, Texas",18,14,2,11,0,0,0,0,1,4,4,0,0,0,0,0,0
1000000US484230002012022,484230002012022,"Block 2022, Block Group 2, Census Tract 2.01, Smith County, Texas",14,3,0,3,0,0,0,0,0,11,1,0,0,0,0,10,0
1000000US484230002012023,484230002012023,"Block 2023, Block Group 2, Census Tract 2.01, Smith County, Texas",23,14,0,11,0,0,0,0,3,9,0,0,0,0,0,9,0
1000000US484230002012024,484230002012024,"Block 2024, Block Group 2, Census Tract 2.01, Smith County, Texas",21,19,0,18,0,0,0,0,1,2,0,0,0,0,0,2,0
1000000US484230002012025,484230002012025,"Block 2025, Block Group 2, Census Tract 2.01, Smith County, Texas",43,16,5,11,0,0,0,0,0,27,14,0,0,0,0,13,0
1000000US484230002012026,484230002012026,"Block 2026, Block Group 2, Census Tract 2.01, Smith County, Texas",4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012027,484230002012027,"Block 2027, Block Group 2, Census Tract 2.01, Smith County, Texas",19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012028,484230002012028,"Block 2028, Block Group 2, Census Tract 2.01, Smith County, Texas",5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012029,484230002012029,"Block 2029, Block Group 2, Census Tract 2.01, Smith County, Texas",9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012030,484230002012030,"Block 2030, Block Group 2, Census Tract 2.01, Smith County, Texas",15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012031,484230002012031,"Block 2031, Block Group 2, Census Tract 2.01, Smith County, Texas",7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012032,484230002012032,"Block 2032, Block Group 2, Census Tract 2.01, Smith County, Texas",22,13,4,9,0,0,0,0,0,9,2,0,0,0,0,7,0
1000000US484230002012033,484230002012033,"Block 2033, Block Group 2, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012034,484230002012034,"Block 2034, Block Group 2, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012035,484230002012035,"Block 2035, Block Group 2, Census Tract 2.01, Smith County, Texas",13,8,0,8,0,0,0,0,0,5,4,0,0,0,0,1,0
1000000US484230002012036,484230002012036,"Block 2036, Block Group 2, Census Tract 2.01, Smith County, Texas",16,12,0,12,0,0,0,0,0,4,3,0,0,0,0,0,1
1000000US484230002012037,484230002012037,"Block 2037, Block Group 2, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012038,484230002012038,"Block 2038, Block Group 2, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002012039,484230002012039,"Block 2039, Block Group 2, Census Tract 2.01, Smith County, Texas",10,4,0,4,0,0,0,0,0,6,6,0,0,0,0,0,0
1000000US484230002012040,484230002012040,"Block 2040, Block Group 2, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002013000,484230002013000,"Block 3000, Block Group 3, Census Tract 2.01, Smith County, Texas",84,75,2,73,0,0,0,0,0,9,5,4,0,0,0,0,0
1000000US484230002013001,484230002013001,"Block 3001, Block Group 3, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002013002,484230002013002,"Block 3002, Block Group 3, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002013003,484230002013003,"Block 3003, Block Group 3, Census Tract 2.01, Smith County, Texas",14,10,0,10,0,0,0,0,0,4,0,0,0,0,0,4,0
1000000US484230002013004,484230002013004,"Block 3004, Block Group 3, Census Tract 2.01, Smith County, Texas",35,8,0,8,0,0,0,0,0,27,6,0,0,0,0,21,0
1000000US484230002013005,484230002013005,"Block 3005, Block Group 3, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002013006,484230002013006,"Block 3006, Block Group 3, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002013007,484230002013007,"Block 3007, Block Group 3, Census Tract 2.01, Smith County, Texas",22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002013008,484230002013008,"Block 3008, Block Group 3, Census Tract 2.01, Smith County, Texas",36,35,0,35,0,0,0,0,0,1,0,1,0,0,0,0,0
1000000US484230002013009,484230002013009,"Block 3009, Block Group 3, Census Tract 2.01, Smith County, Texas",64,60,2,58,0,0,0,0,0,4,4,0,0,0,0,0,0
1000000US484230002013010,484230002013010,"Block 3010, Block Group 3, Census Tract 2.01, Smith County, Texas",66,62,1,60,0,0,0,0,1,4,0,0,0,0,0,4,0
1000000US484230002013011,484230002013011,"Block 3011, Block Group 3, Census Tract 2.01, Smith County, Texas",55,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002013012,484230002013012,"Block 3012, Block Group 3, Census Tract 2.01, Smith County, Texas",110,110,6,104,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002013013,484230002013013,"Block 3013, Block Group 3, Census Tract 2.01, Smith County, Texas",46,35,0,34,1,0,0,0,0,11,8,0,0,0,0,3,0
1000000US484230002013014,484230002013014,"Block 3014, Block Group 3, Census Tract 2.01, Smith County, Texas",69,57,0,55,0,0,0,0,2,12,0,0,1,0,0,11,0
1000000US484230002013015,484230002013015,"Block 3015, Block Group 3, Census Tract 2.01, Smith County, Texas",20,19,1,18,0,0,0,0,0,1,0,1,0,0,0,0,0
1000000US484230002013016,484230002013016,"Block 3016, Block Group 3, Census Tract 2.01, Smith County, Texas",38,34,5,29,0,0,0,0,0,4,0,0,0,0,0,4,0
1000000US484230002013017,484230002013017,"Block 3017, Block Group 3, Census Tract 2.01, Smith County, Texas",9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002013018,484230002013018,"Block 3018, Block Group 3, Census Tract 2.01, Smith County, Texas",14,8,0,8,0,0,0,0,0,6,6,0,0,0,0,0,0
1000000US484230002013019,484230002013019,"Block 3019, Block Group 3, Census Tract 2.01, Smith County, Texas",55,39,3,36,0,0,0,0,0,16,0,0,0,0,0,16,0
1000000US484230002013020,484230002013020,"Block 3020, Block Group 3, Census Tract 2.01, Smith County, Texas",34,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002013021,484230002013021,"Block 3021, Block Group 3, Census Tract 2.01, Smith County, Texas",27,21,0,21,0,0,0,0,0,6,6,0,0,0,0,0,0
1000000US484230002013022,484230002013022,"Block 3022, Block Group 3, Census Tract 2.01, Smith County, Texas",13,13,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002013023,484230002013023,"Block 3023, Block Group 3, Census Tract 2.01, Smith County, Texas",4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0
1000000US484230002014000,484230002014000,"Block 4000, Block Group 4, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002014001,484230002014001,"Block 4001, Block Group 4, Census Tract 2.01, Smith County, Texas",350,317,43,274,0,0,0,0,0,33,15,3,0,0,0,12,3
1000000US484230002014002,484230002014002,"Block 4002, Block Group 4, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002014003,484230002014003,"Block 4003, Block Group 4, Census Tract 2.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002014004,484230002014004,"Block 4004, Block Group 4, Census Tract 2.01, Smith County, Texas",184,154,11,133,1,0,0,0,9,30,10,2,0,0,0,17,1
1000000US484230002014005,484230002014005,"Block 4005, Block Group 4, Census Tract 2.01, Smith County, Texas",18,18,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002014006,484230002014006,"Block 4006, Block Group 4, Census Tract 2.01, Smith County, Texas",61,60,1,59,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230002014007,484230002014007,"Block 4007, Block Group 4, Census Tract 2.01, Smith County, Texas",51,51,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002014008,484230002014008,"Block 4008, Block Group 4, Census Tract 2.01, Smith County, Texas",64,59,0,59,0,0,0,0,0,5,0,0,0,0,0,4,1
1000000US484230002014009,484230002014009,"Block 4009, Block Group 4, Census Tract 2.01, Smith County, Texas",31,25,0,25,0,0,0,0,0,6,6,0,0,0,0,0,0
1000000US484230002014010,484230002014010,"Block 4010, Block Group 4, Census Tract 2.01, Smith County, Texas",13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002014011,484230002014011,"Block 4011, Block Group 4, Census Tract 2.01, Smith County, Texas",59,35,3,28,0,0,0,2,2,24,3,0,0,0,0,20,1
1000000US484230002014012,484230002014012,"Block 4012, Block Group 4, Census Tract 2.01, Smith County, Texas",46,31,0,31,0,0,0,0,0,15,6,1,0,0,0,8,0
1000000US484230002014013,484230002014013,"Block 4013, Block Group 4, Census Tract 2.01, Smith County, Texas",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002014014,484230002014014,"Block 4014, Block Group 4, Census Tract 2.01, Smith County, Texas",19,15,0,15,0,0,0,0,0,4,0,0,0,0,0,4,0
1000000US484230002014015,484230002014015,"Block 4015, Block Group 4, Census Tract 2.01, Smith County, Texas",56,49,1,47,0,0,0,0,1,7,6,0,0,0,0,1,0
1000000US484230002014016,484230002014016,"Block 4016, Block Group 4, Census Tract 2.01, Smith County, Texas",41,29,0,28,0,0,0,0,1,12,0,2,0,0,0,9,1
1000000US484230002014017,484230002014017,"Block 4017, Block Group 4, Census Tract 2.01, Smith County, Texas",5,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002014018,484230002014018,"Block 4018, Block Group 4, Census Tract 2.01, Smith County, Texas",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
1000000US484230002014019,484230002014019,"Block 4019, Block Group 4, Census Tract 2.01, Smith County, Texas",11,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002014020,484230002014020,"Block 4020, Block Group 4, Census Tract 2.01, Smith County, Texas",14,3,0,3,0,0,0,0,0,11,6,0,0,0,0,5,0
1000000US484230002014021,484230002014021,"Block 4021, Block Group 4, Census Tract 2.01, Smith County, Texas",8,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021000,484230002021000,"Block 1000, Block Group 1, Census Tract 2.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021001,484230002021001,"Block 1001, Block Group 1, Census Tract 2.02, Smith County, Texas",42,27,0,27,0,0,0,0,0,15,6,0,0,0,0,9,0
1000000US484230002021002,484230002021002,"Block 1002, Block Group 1, Census Tract 2.02, Smith County, Texas",22,9,0,9,0,0,0,0,0,13,2,0,0,0,0,10,1
1000000US484230002021003,484230002021003,"Block 1003, Block Group 1, Census Tract 2.02, Smith County, Texas",6,6,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230002021004,484230002021004,"Block 1004, Block Group 1, Census Tract 2.02, Smith County, Texas",15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0
1000000US484230002021005,484230002021005,"Block 1005, Block Group 1, Census Tract 2.02, Smith County, Texas",7,2,2,0,0,0,0,0,0,5,0,0,0,0,0,5,0
1000000US484230002021006,484230002021006,"Block 1006, Block Group 1, Census Tract 2.02, Smith County, Texas",42,36,4,31,0,0,0,0,1,6,6,0,0,0,0,0,0
1000000US484230002021007,484230002021007,"Block 1007, Block Group 1, Census Tract 2.02, Smith County, Texas",5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021008,484230002021008,"Block 1008, Block Group 1, Census Tract 2.02, Smith County, Texas",22,13,0,13,0,0,0,0,0,9,5,0,0,0,0,4,0
1000000US484230002021009,484230002021009,"Block 1009, Block Group 1, Census Tract 2.02, Smith County, Texas",27,25,0,25,0,0,0,0,0,2,0,0,0,0,0,2,0
1000000US484230002021010,484230002021010,"Block 1010, Block Group 1, Census Tract 2.02, Smith County, Texas",47,41,10,31,0,0,0,0,0,6,6,0,0,0,0,0,0
1000000US484230002021011,484230002021011,"Block 1011, Block Group 1, Census Tract 2.02, Smith County, Texas",26,11,0,11,0,0,0,0,0,15,0,0,0,0,0,15,0
1000000US484230002021012,484230002021012,"Block 1012, Block Group 1, Census Tract 2.02, Smith County, Texas",43,29,4,25,0,0,0,0,0,14,13,0,0,0,0,1,0
1000000US484230002021013,484230002021013,"Block 1013, Block Group 1, Census Tract 2.02, Smith County, Texas",7,2,0,2,0,0,0,0,0,5,5,0,0,0,0,0,0
1000000US484230002021014,484230002021014,"Block 1014, Block Group 1, Census Tract 2.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021015,484230002021015,"Block 1015, Block Group 1, Census Tract 2.02, Smith County, Texas",8,8,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230002021016,484230002021016,"Block 1016, Block Group 1, Census Tract 2.02, Smith County, Texas",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021017,484230002021017,"Block 1017, Block Group 1, Census Tract 2.02, Smith County, Texas",27,9,0,9,0,0,0,0,0,18,0,0,0,0,0,18,0
1000000US484230002021018,484230002021018,"Block 1018, Block Group 1, Census Tract 2.02, Smith County, Texas",51,27,0,27,0,0,0,0,0,24,24,0,0,0,0,0,0
1000000US484230002021019,484230002021019,"Block 1019, Block Group 1, Census Tract 2.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021020,484230002021020,"Block 1020, Block Group 1, Census Tract 2.02, Smith County, Texas",39,36,2,34,0,0,0,0,0,3,0,1,0,0,0,2,0
1000000US484230002021021,484230002021021,"Block 1021, Block Group 1, Census Tract 2.02, Smith County, Texas",35,20,2,18,0,0,0,0,0,15,6,0,0,0,0,9,0
1000000US484230002021022,484230002021022,"Block 1022, Block Group 1, Census Tract 2.02, Smith County, Texas",14,11,0,11,0,0,0,0,0,3,0,0,0,0,0,1,2
1000000US484230002021023,484230002021023,"Block 1023, Block Group 1, Census Tract 2.02, Smith County, Texas",8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0
1000000US484230002021024,484230002021024,"Block 1024, Block Group 1, Census Tract 2.02, Smith County, Texas",25,6,1,5,0,0,0,0,0,19,8,0,0,0,0,10,1
1000000US484230002021025,484230002021025,"Block 1025, Block Group 1, Census Tract 2.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021026,484230002021026,"Block 1026, Block Group 1, Census Tract 2.02, Smith County, Texas",38,7,0,7,0,0,0,0,0,31,15,0,0,0,0,16,0
1000000US484230002021027,484230002021027,"Block 1027, Block Group 1, Census Tract 2.02, Smith County, Texas",22,3,0,3,0,0,0,0,0,19,0,0,0,0,0,18,1
1000000US484230002021028,484230002021028,"Block 1028, Block Group 1, Census Tract 2.02, Smith County, Texas",23,8,0,8,0,0,0,0,0,15,4,0,0,0,0,11,0
1000000US484230002021029,484230002021029,"Block 1029, Block Group 1, Census Tract 2.02, Smith County, Texas",23,9,0,9,0,0,0,0,0,14,0,0,0,0,0,14,0
1000000US484230002021030,484230002021030,"Block 1030, Block Group 1, Census Tract 2.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021031,484230002021031,"Block 1031, Block Group 1, Census Tract 2.02, Smith County, Texas",27,15,0,15,0,0,0,0,0,12,12,0,0,0,0,0,0
1000000US484230002021032,484230002021032,"Block 1032, Block Group 1, Census Tract 2.02, Smith County, Texas",19,2,0,2,0,0,0,0,0,17,9,0,0,0,0,8,0
1000000US484230002021033,484230002021033,"Block 1033, Block Group 1, Census Tract 2.02, Smith County, Texas",32,5,0,5,0,0,0,0,0,27,8,0,0,0,0,19,0
1000000US484230002021034,484230002021034,"Block 1034, Block Group 1, Census Tract 2.02, Smith County, Texas",93,26,1,25,0,0,0,0,0,67,13,0,0,0,0,52,2
1000000US484230002021035,484230002021035,"Block 1035, Block Group 1, Census Tract 2.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021036,484230002021036,"Block 1036, Block Group 1, Census Tract 2.02, Smith County, Texas",9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0
1000000US484230002021037,484230002021037,"Block 1037, Block Group 1, Census Tract 2.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021038,484230002021038,"Block 1038, Block Group 1, Census Tract 2.02, Smith County, Texas",25,5,0,5,0,0,0,0,0,20,0,0,0,0,0,20,0
1000000US484230002021039,484230002021039,"Block 1039, Block Group 1, Census Tract 2.02, Smith County, Texas",28,16,0,16,0,0,0,0,0,12,7,0,0,0,0,5,0
1000000US484230002021040,484230002021040,"Block 1040, Block Group 1, Census Tract 2.02, Smith County, Texas",11,8,0,8,0,0,0,0,0,3,0,0,0,0,0,0,3
1000000US484230002021041,484230002021041,"Block 1041, Block Group 1, Census Tract 2.02, Smith County, Texas",4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021042,484230002021042,"Block 1042, Block Group 1, Census Tract 2.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021043,484230002021043,"Block 1043, Block Group 1, Census Tract 2.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021044,484230002021044,"Block 1044, Block Group 1, Census Tract 2.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230002021045,484230002021045,"Block 1045, Block Group 1, Census Tract 2.02, Smith County, Texas",26,5,0,5,0,0,0,0,0,21,12,0,0,0,0,9,0
1000000US484230002021046,484230002021046,"Block 1046, Block Group 1, Census Tract 2.02, Smith County, Texas",22,0,0,0,0,0,0,0,0,22,5,0,0,0,0,16,1
1000000US484230002021047,484230002021047,"Block 1047, Block Group 1, Census Tract 2.02, Smith County, Texas",17,5,4,1,0,0,0,0,0,12,2,0,1,0,0,9,0
1000000US484230002021048,484230002021048,"Block 1048, Block Group 1, Census Tract 2.02, Smith County, Texas",48,6,1,5,0,0,0,0,0,42,17,0,0,0,0,25,0
1000000US484230002021049,484230002021049,"Block 1049, Block Group 1, Census Tract 2.02, Smith County, Texas",65,3,0,3,0,0,0,0,0,62,14,0,0,0,0,48,0
